"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","357","","","0.00196745364812592","0.0681050703109527","","","","0.0177855485628595","","","","",""
"Blob_0","366","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","361","0.0529074880182913","","","0.0701205265955959","","","","0.0175884787726893","","","","",""
"ComplexClass_0","342","0.0543848046041028","","0.00205374547479811","","","","","0.0163726340261428","","","","",""
"LargeClass_0","366","","","","","","","","","","","","",""
"LazyClass_0","365","0.0523276799304197","","0.00192433137638617","0.0693520824685208","","","","0.0173957283203859","","","","",""
"LongMethod_0","366","","","","","","","","","","","","",""
"LongParameterList_0","354","0.0539536812841898","","0.00198412698412698","0.0671016561906392","","","","","","","","",""
"MessageChains_0","366","","","","","","","","","","","","",""
"RefusedParentBequest_0","366","","","","","","","","","","","","",""
"SpaghettiCode_0","366","","","","","","","","","","","","",""
"SpeculativeGenerality_0","366","","","","","","","","","","","","",""
"SwissArmyKnife_0","366","","","","","","","","","","","","",""
"AntiSingleton_1","9","","","0","0.111111111111111","","","","0","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","5","0","","","0","","","","0","","","","",""
"ComplexClass_1","24","0.0208333333333333","","0","","","","","0.03125","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","1","0","","0","0","","","","0","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","12","0","","0","0.129960317460317","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
