"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","9","","","0.00560224089635854","0.0700280112044818","","","","0.061624649859944","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","5","0.171745152354571","","","0.202216066481994","","","","0.0609418282548476","","","","",""
"ComplexClass","24","0.131091617933723","","0.00584795321637427","","","","","-0.0683479532163743","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","1","0.16986301369863","","0.00547945205479452","0.2","","","","0.0602739726027397","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","12","0.175141242937853","","0.00564971751412429","-0.130649717514124","","","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
