"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","0","","","","","","","","","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","1","","","","0.159802306425041","","","","0.0971993410214168","","0.00823723228995058","","",""
"ComplexClass","44","","","0.00354609929078014","","","","","-0.0350177304964539","","0.00886524822695036","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","23","","","0.00341880341880342","-0.0451133407655147","","","","","","0.00854700854700855","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","4","","","0.00248344370860927","0.12044701986755","","","","0.0732615894039735","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
