"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","9","","","0.607331114386322","0.326470068117471","","0.806429986674834","","0.642485935726478","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","11","0.524978573585697","","","0.276166042356696","","0.642713603672912","","0.95677977359474","","","","",""
"ComplexClass","11","0.446085639705662","","0.354826080929995","","","0.566164866348138","","0.479567154467026","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","44","0.551149909340652","","0.914998259553378","0.0727452335006538","","","","0.00369004764571139","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","27","0.788577374434374","","0.946295790911774","0.395384694881531","","0.327877819904582","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
