"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","1125","","","0.0216250362373169","0.11077743986829","","","","0.195570029123624","","","","0.000444444444444444",""
"Blob_0","1136","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","1119","0.0129148521686502","","","0.108094685598891","","","","0.192969570536858","","","","0.000446827524575514",""
"ComplexClass_0","1071","0.0126420938745869","","0.0199142537506831","","","","","0.187625922133254","","","","0.000466853408029879",""
"LargeClass_0","1136","","","","","","","","","","","","",""
"LazyClass_0","1136","","","","","","","","","","","","",""
"LongMethod_0","1136","","","","","","","","","","","","",""
"LongParameterList_0","964","0.0131051175656985","","0.0215598768905987","0.0979431966617712","","","","","","","","0.000518672199170124",""
"MessageChains_0","1136","","","","","","","","","","","","",""
"RefusedParentBequest_0","1136","","","","","","","","","","","","",""
"SpaghettiCode_0","1136","","","","","","","","","","","","",""
"SpeculativeGenerality_0","1135","0.0127327925786076","","0.0214345072836842","0.111264208160425","","","","0.196924997804112","","","","",""
"SwissArmyKnife_0","1136","","","","","","","","","","","","",""
"AntiSingleton_1","11","","","0","0.150932400932401","","","","0.317599067599068","","","","0",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","17","0","","","0.313348416289593","","","","0.445701357466063","","","","0",""
"ComplexClass_1","65","0.014031339031339","","0.0461538461538461","","","","","0.347115536968478","","","","0",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","172","0.0105720130429433","","0.0206072351421189","0.185276945814736","","","","","","","","0",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","1","0","","0","0","","","","0","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
