"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","1","","","0.00610687022900763","0.374045801526718","","0.0656488549618321","","-0.679389312977099","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","2","0.00152905198776758","","","0.187308868501529","","0.0328746177370031","","-0.745412844036697","","","","",""
"ComplexClass","34","0.00321543408360129","","0.00643086816720257","","","0.0400983544543219","","-0.310809532816342","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","3","0.00306278713629403","","0.00612557427258806","0.131189382337928","","","","0.0546197039305768","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","125","-0.00613182674199623","","-0.0122485875706215","-0.0358116760828625","","0.0428474576271186","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
