"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","1","","","0.953155833902072","0.458000873115268","","0.796022122215345","","0.191356010886036","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","2","0.953191538055254","","","0.29256895041319","","0.711228262754142","","0.0641299799547883","","","","",""
"ComplexClass","34","0.744402305095133","","0.641769842747515","","","0.358911391623464","","0.000665088914042756","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","3","0.936284256772","","0.900880652744665","0.652539696984195","","","","0.856862944641383","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","125","0.264778722536211","","0.114222496958406","0.472820510262558","","0.0821724649936816","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
