"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","57","","","0.329673781590967","0.0320087324403955","","","","0.189125110105871","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","180","0.0699596618567762","","","0.236151086028875","","","","0.183342938712948","","","","",""
"ComplexClass","152","0.496801656559521","","0.933599129395832","","","","","2.38527250126525e-06","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","1","0.886619086444872","","0.781577879317852","0.70464132146425","","","","0.643085216788316","","","","",""
"LongParameterList","352","0.282426632402424","","0.261275481808827","2.44735059329114e-08","","","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
