"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","916","","","0.000207119011704165","0.104177871568725","","0.00626817535933256","","0.211426889921915","","0.00109170305676856","","",""
"Blob_0","919","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","916","0.00243047789445169","","","0.104450797332917","","0.00626817535933256","","0.211563352804011","","0.00218340611353712","","",""
"ComplexClass_0","870","0.00240572921607404","","0.000218070131863235","","","0.00637450034001758","","0.206603292091766","","0.00229885057471264","","",""
"LargeClass_0","919","","","","","","","","","","","","",""
"LazyClass_0","894","0.00249028831243596","","0.000212215900135363","0.104224754314264","","","","0.214756186989344","","0.00223713646532438","","",""
"LongMethod_0","919","","","","","","","","","","","","",""
"LongParameterList_0","806","0.00274345863675889","","0.000227002801444489","0.0991828084661248","","0.00703575098736389","","","","0.00248138957816377","","",""
"MessageChains_0","919","","","","","","","","","","","","",""
"RefusedParentBequest_0","917","0.00133731488693321","","0.000206893145824444","0.104336892428519","","0.00626133983549469","","0.211550742822763","","","","",""
"SpaghettiCode_0","919","","","","","","","","","","","","",""
"SpeculativeGenerality_0","917","0.00242782742782743","","0.000206893145824444","0.104336892428519","","0.00626133983549469","","0.211550742822763","","0.00218102508178844","","",""
"SwissArmyKnife_0","919","","","","","","","","","","","","",""
"AntiSingleton_1","3","","","0","0.0833333333333333","","0","","0.108333333333333","","0.333333333333333","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","3","0","","","0","","0","","0.0666666666666667","","0","","",""
"ComplexClass_1","49","0.00272108843537415","","0","","","0.00399659863945578","","0.290758511196686","","0","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","25","0","","0","0.1","","","","0.08","","0","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","113","0.000133540620266284","","5.97943075819182e-05","0.139252979940316","","0.000626843657817109","","","","0","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","2","0.5","","0","0","","0","","0","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","2","0","","0","0","","0","","0","","0","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
