"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","62","","","","","","","","","","","","",""
"Blob_0","62","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","62","","","","","","","","","","","","",""
"ComplexClass_0","61","","","","","","","","0.0136612021857923","","","","",""
"LargeClass_0","62","","","","","","","","","","","","",""
"LazyClass_0","62","","","","","","","","","","","","",""
"LongMethod_0","62","","","","","","","","","","","","",""
"LongParameterList_0","61","","","","0.0136612021857923","","","","","","","","",""
"MessageChains_0","62","","","","","","","","","","","","",""
"RefusedParentBequest_0","62","","","","","","","","","","","","",""
"SpaghettiCode_0","62","","","","","","","","","","","","",""
"SpeculativeGenerality_0","62","","","","","","","","","","","","",""
"SwissArmyKnife_0","62","","","","","","","","","","","","",""
"AntiSingleton_1","0","","","","","","","","","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","0","","","","","","","","","","","","",""
"ComplexClass_1","1","","","","","","","","0","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","1","","","","0","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
