"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","5","","","0.738828237125174","0.0623151017291611","","0.869914282426935","","0.498198530487582","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","5","0.670694330859255","","","0.783612755699782","","0.869914282426935","","0.498198530487582","","","","",""
"ComplexClass","21","7.02636999206207e-05","","0.437279531195712","","","0.708370465373453","","0.0113271228359441","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","8","0.586255500210869","","0.668282567080443","0.245908885730115","","","","0.387843661006436","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","9","0.562596688249336","","0.648261516115993","0.00857128794076169","","0.816456980730942","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
