"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","289","","","5.50979416437503e-07","3.15203818241049e-17","","0.285315322289953","","0.00380818988292781","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","365","6.60132002996844e-16","","","2.17541567513614e-17","","0.774856274412392","","0.00071023497102704","","","","",""
"ComplexClass","233","4.63556029986481e-06","","1.25945978731144e-21","","","0.847420805408989","","1.11177072355934e-17","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","11","0.470687738273716","","0.878915380078779","0.0241761396831158","","","","0.545423858870291","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","14","0.661436574687481","","0.670996191686041","0.370861695596191","","0.823545644924237","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
