"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","2792","","","0.032167145490705","0.284732652118656","","0.00217031655068904","","0.00831724581657486","","","","",""
"Blob_0","3081","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","2716","0.012158307178882","","","0.282859766473559","","0.00217844869906726","","0.00861134646043581","","","","",""
"ComplexClass_0","2848","0.0168496510653138","","0.0346743433195468","","","0.00189355939004815","","0.00713261592480239","","","","",""
"LargeClass_0","3081","","","","","","","","","","","","",""
"LazyClass_0","3070","0.017381245549285","","0.036753902193439","0.300479988506609","","","","0.0077269545015886","","","","",""
"LongMethod_0","3081","","","","","","","","","","","","",""
"LongParameterList_0","3067","0.0173516683056563","","0.036819271371949","0.299431364200454","","0.00197571692517894","","","","","","",""
"MessageChains_0","3081","","","","","","","","","","","","",""
"RefusedParentBequest_0","3081","","","","","","","","","","","","",""
"SpaghettiCode_0","3081","","","","","","","","","","","","",""
"SpeculativeGenerality_0","3081","","","","","","","","","","","","",""
"SwissArmyKnife_0","3081","","","","","","","","","","","","",""
"AntiSingleton_1","289","","","0.080161476355248","0.444636678200692","","0","","0.00173010380622837","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","365","0.0557218124341412","","","0.425277914994804","","0.000391389432485323","","0.00091324200913242","","","","",""
"ComplexClass_1","233","0.0230584446450268","","0.0610506742602814","","","0.00286123032904149","","0.0146268676654068","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","11","0","","0.012987012987013","0.0909090909090909","","","","0","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","14","0.0102040816326531","","0.0037593984962406","0.365540765178252","","0","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
