"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","21","","","0.0617283950617284","-0.131687242798354","","0.00411522633744856","","-0.0413482265334117","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","11","0.241106719367589","","","0.158102766798419","","0.00395256916996047","","0.0977362558390226","","","","",""
"ComplexClass","6","-0.242894056847545","","0.0581395348837209","","","0.00387596899224806","","-0.104651162790698","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","1","0.231939163498099","","0.0570342205323194","0.152091254752852","","","","0.190114068441065","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","10","-0.0610236220472441","","-0.0429133858267717","-0.141732283464567","","0.00393700787401575","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
