"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","508","","","","0.0268377681569248","","","","0.0397893943959526","","","","",""
"Blob_0","509","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","509","","","","","","","","","","","","",""
"ComplexClass_0","495","0.000336700336700337","","","","","","","0.0398242673800887","","","","",""
"LargeClass_0","509","","","","","","","","","","","","",""
"LazyClass_0","508","0.000721784776902887","","","0.0274939361359274","","","","0.0397893943959526","","","","",""
"LongMethod_0","509","","","","","","","","","","","","",""
"LongParameterList_0","497","0.00073775989268947","","","0.0277000393502035","","","","","","","","",""
"MessageChains_0","509","","","","","","","","","","","","",""
"RefusedParentBequest_0","509","","","","","","","","","","","","",""
"SpaghettiCode_0","509","","","","","","","","","","","","",""
"SpeculativeGenerality_0","509","","","","","","","","","","","","",""
"SwissArmyKnife_0","509","","","","","","","","","","","","",""
"AntiSingleton_1","1","","","","0.333333333333333","","","","0","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","0","","","","","","","","","","","","",""
"ComplexClass_1","14","0.0142857142857143","","","","","","","0.0357142857142857","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","1","0","","","0","","","","0","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","12","0","","","0.0166666666666667","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
