"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","13","","0","109.73886041145","1.37397352070742","","0","","1.77822804673052","","0","","",""
"Blob","2","0","","0","16.539663391574","","0","","21.3679769499942","","0","","",""
"ClassDataShouldBePrivate","45","109.73886041144","0","","5.29633365168604","","0","","3.52897765698715","","0","","",""
"ComplexClass","70","1.37397352070738","16.539663391574","5.29633365168598","","","0","","6.73977685405371","","0","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","18","0","0","0","0","","","","0","","0","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","55","1.77822804673052","21.3679769499901","3.52897765698715","6.7397768540537","","0","","","","0","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","0","0","0","0","","0","","0","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
