"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","327","","","0.0131789718945682","0.0964301905545834","","0.00344036697247706","","0.0368980538286358","","0.00662589194699286","","",""
"Blob_0","333","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","327","0.0195681242564675","","","0.0982140845403123","","0.00344036697247706","","0.0379174218204809","","0.00203873598369011","","",""
"ComplexClass_0","314","0.0171714400873262","","0.0145207764634516","","","0.0035828025477707","","0.0368125084530302","","0.00371549893842887","","",""
"LargeClass_0","333","","","","","","","","","","","","",""
"LazyClass_0","331","0.0198351761284941","","0.0137749964033952","0.0970272073857466","","","","0.0374592052425899","","0.00654582074521652","","",""
"LongMethod_0","333","","","","","","","","","","","","",""
"LongParameterList_0","322","0.0172839853991663","","0.0141600118308193","0.0956360047312733","","0.00349378881987578","","","","0.0067287784679089","","",""
"MessageChains_0","333","","","","","","","","","","","","",""
"RefusedParentBequest_0","331","0.0198351761284941","","0.0117608977125593","0.0960201580403287","","0.0033987915407855","","0.0374592052425899","","","","",""
"SpaghettiCode_0","333","","","","","","","","","","","","",""
"SpeculativeGenerality_0","333","","","","","","","","","","","","",""
"SwissArmyKnife_0","333","","","","","","","","","","","","",""
"AntiSingleton_1","6","","","0.0416666666666667","0.0972222222222222","","0","","0.0555555555555556","","0","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","6","0.0277777777777778","","","0","","0","","0","","0.25","","",""
"ComplexClass_1","19","0.0617690058479532","","0","","","0","","0.044203646370829","","0.0526315789473684","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","2","0","","0","0","","","","0","","0","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","11","0.0909090909090909","","0","0.120110192837466","","0","","","","0","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","2","0","","0.333333333333333","0.166666666666667","","0","","0","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
