"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","6","","","-0.133537206931702","-0.0805300713557594","","0.00611620795107034","","-0.0524974515800204","","0.0122324159021407","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","6","-0.107033639143731","","","0.241590214067278","","0.00611620795107034","","0.125382262996942","","-0.329255861365953","","",""
"ComplexClass","19","-0.0998994301039222","","0.035031847133758","","","0.00636942675159236","","-0.18085819644653","","-0.0435802883003688","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","2","0.0317220543806647","","0.0166163141993958","0.119335347432024","","","","0.0619335347432024","","0.00604229607250755","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","11","-0.033596837944664","","0.0341614906832298","-0.184641445511011","","0.0062111801242236","","","","0.0124223602484472","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","0.0317220543806647","","-0.483383685800604","-0.306646525679758","","0.00302114803625378","","0.0619335347432024","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
