"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","13","","0.00579950289975145","0.153272576636288","-0.0361990950226244","","0.0173985086992543","","-0.134854375119495","","0.0165700082850041","","",""
"Blob","2","0.0102627257799672","","-0.362889983579639","-0.857553366174056","","0.00862068965517241","","-0.440065681444992","","0.00821018062397373","","",""
"ClassDataShouldBePrivate","45","0.0212765957446809","-0.0171536643026005","","-0.173957446808511","","0.0178723404255319","","-0.0996501182033097","","0.0170212765957447","","",""
"ComplexClass","70","-0.0536770186335404","-0.0393788819875776","-0.202198757763975","","","-0.0116024844720497","","-0.156509316770186","","0.00217391304347826","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","18","0.0207986688851913","0.00582362728785358","0.153910149750416","0.0951654649657978","","","","-0.422628951747088","","0.0166389351081531","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","55","-0.0734920015606711","-0.0130316035895435","-0.0456028092079594","-0.116769410846664","","-0.00126414358174015","","","","0.0171673819742489","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","0.0102627257799672","0.0028735632183908","0.075944170771757","-0.292692939244663","","0.00862068965517241","","0.0504926108374384","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
