"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","13","","0.785444529341261","0.127361836045049","0.751826709850342","","0.632823375262527","","0.109185203892026","","0.641235959039535","","",""
"Blob","2","0.841067825206593","","0.233626966078437","0.00312104631023484","","0.8549773307488","","0.039523469261098","","0.85866155133336","","",""
"ClassDataShouldBePrivate","45","0.323485434304097","0.135470190470634","","0.00520168504027849","","0.366390978366422","","0.0297419140873455","","0.378270146460618","","",""
"ComplexClass","70","0.0021021377863861","2.31634790395298e-05","5.18528438103817e-06","","","0.469364188995636","","2.52506315380577e-05","","0.890075290299624","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","18","0.537525321705958","0.747460680806356","0.0721907659161962","0.328335419635492","","","","3.69857021130424e-09","","0.582294965767491","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","55","0.000172152244392925","0.211897119644767","0.359296074034064","0.0389487240912722","","0.944563082854611","","","","0.327852284190242","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","2","0.841067825206593","0.920504148766714","0.552562709742374","0.514050272504315","","0.8549773307488","","0.637681231656407","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
