"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","1207","","0.00224484159861128","0.0678800500683877","0.0987783825278821","","0.00778876467360312","","0.0426796566552714","","0.0135900369537486","","",""
"Blob_0","1218","0.00509447341959657","","0.0671301755056464","0.0983652225324196","","0.00771842279231442","","0.0424652536258177","","0.0134673026298642","","",""
"ClassDataShouldBePrivate_0","1175","0.00528090946814351","0.00209321175278622","","0.0961987702951274","","0.00800088422216082","","0.0427548039170387","","0.0139601485984465","","",""
"ComplexClass_0","1150","0.00460708308534395","0.0018695652173913","0.0647062602737155","","","0.00801581027667984","","0.0423238404756837","","0.0133940648723257","","",""
"LargeClass_0","1220","","","","","","","","","","","","",""
"LazyClass_0","1202","0.00516228670970767","0.00225417954203312","0.0681624130054442","0.0997439054723963","","","","0.0401187012614359","","0.0136465678894963","","",""
"LongMethod_0","1220","","","","","","","","","","","","",""
"LongParameterList_0","1165","0.00439533887602557","0.00218270999386879","0.0669642817722848","0.0974519518602317","","0.00736725935009197","","","","0.0140799782001499","","",""
"MessageChains_0","1220","","","","","","","","","","","","",""
"RefusedParentBequest_0","1218","0.00509447341959657","0.00222456798811479","0.0672670118493793","0.0994143011677051","","0.00771842279231442","","0.0432862716882151","","","","",""
"SpaghettiCode_0","1220","","","","","","","","","","","","",""
"SpeculativeGenerality_0","1220","","","","","","","","","","","","",""
"SwissArmyKnife_0","1220","","","","","","","","","","","","",""
"AntiSingleton_1","13","","0","0","0.147435897435897","","0","","0.092948717948718","","0","","",""
"Blob_1","2","0","","0.0833333333333333","0.666666666666667","","0","","0.5","","0","","",""
"ClassDataShouldBePrivate_1","45","0","0.00555555555555556","","0.180191539578794","","0","","0.055239651416122","","0","","",""
"ComplexClass_1","70","0.012956043956044","0.00799319727891156","0.10741458739673","","","0.00261224489795918","","0.0578608909887105","","0.0142857142857143","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","18","0","0","0","0.0694444444444444","","","","0.25","","0","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","55","0.0197181606272515","0.00303030303030303","0.0712333121424031","0.138375462920917","","0.0148760330578512","","","","0","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","2","0","0","0","0.0277777777777778","","0","","0","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
