"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","342","","0.00486470051687443","-0.116540337364136","-0.140194410217294","","-0.0116345642661432","","-0.105451629479089","","","","",""
"Blob","2","0.174014880132268","","0.147836869661064","-0.650041333700744","","-0.446679526040231","","0.121521080187379","","","","",""
"ClassDataShouldBePrivate","160","-0.228179919331605","0.00460962258715068","","-0.256457072889657","","-0.0572727600115241","","-0.275956136560069","","","","",""
"ComplexClass","241","-0.202604683043856","-0.0174763460997075","-0.164145215975716","","","-0.099780903071029","","-0.145080111139671","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","183","0.172681082246143","-0.00113632041382983","0.10187896998973","0.153400086214547","","","","-0.00431072737185095","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","179","-0.243534636224163","0.00463499420625724","-0.253167138150016","-0.254579969833697","","-0.0579973070424723","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
