"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","3289","","0.000587607605268238","0.0798133648818981","0.1734360141652","","0.0129554320247676","","0.0635899140334167","","","","",""
"Blob_0","3629","0.0955676299125036","","0.0813925402803391","0.177133199716555","","0.0134429623237459","","0.0643487363462242","","","","",""
"ClassDataShouldBePrivate_0","3471","0.0929963320781978","0.000556796719598742","","0.173297370808734","","0.0128674362865125","","0.0619407222100847","","","","",""
"ComplexClass_0","3390","0.0936518873348127","0.000507811139508176","0.0797606439131275","","","0.0127929373330751","","0.0640674201310489","","","","",""
"LargeClass_0","3631","","","","","","","","","","","","",""
"LazyClass_0","3448","0.0973409186177593","0.000415499249920891","0.0816468485708108","0.179871365531167","","","","0.0630132192788467","","","","",""
"LongMethod_0","3631","","","","","","","","","","","","",""
"LongParameterList_0","3452","0.0934799171371441","0.000559861359712408","0.0785212385767956","0.173957012372935","","0.0127414086588808","","","","","","",""
"MessageChains_0","3631","","","","","","","","","","","","",""
"RefusedParentBequest_0","3631","","","","","","","","","","","","",""
"SpaghettiCode_0","3631","","","","","","","","","","","","",""
"SpeculativeGenerality_0","3631","","","","","","","","","","","","",""
"SwissArmyKnife_0","3631","","","","","","","","","","","","",""
"AntiSingleton_1","342","","0","0.0961034256748177","0.213950425344293","","0.0182617629088947","","0.0712699910659064","","","","",""
"Blob_1","2","0","","0","0.392857142857143","","0.0357142857142857","","0","","","","",""
"ClassDataShouldBePrivate_1","160","0.150154126931569","0","","0.263043262374864","","0.0262066718363611","","0.115783233807773","","","","",""
"ComplexClass_1","241","0.121722119864982","0.000876189422383886","0.103671974323021","","","0.0227712916397425","","0.0677718255443647","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","183","0.0611117025051451","0.00273224043715847","0.0757114470229224","0.127899604948785","","","","0.0888086564316072","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","179","0.134761201089689","0","0.13585593916342","0.240796029864355","","0.0272212075633863","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
