"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","618","","","0.0291207556377459","0.05170801869831","","","","0.0519199157548672","","","","",""
"Blob_0","652","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","613","0.0463638364535591","","","0.0550816955384655","","","","0.0585968046816334","","","","",""
"ComplexClass_0","615","0.0420241321460834","","0.0287595173570783","","","","","0.0542057039618015","","","","",""
"LargeClass_0","652","","","","","","","","","","","","",""
"LazyClass_0","652","","","","","","","","","","","","",""
"LongMethod_0","652","","","","","","","","","","","","",""
"LongParameterList_0","619","0.0426641792958433","","0.0275928276534092","0.0527014898581942","","","","","","","","",""
"MessageChains_0","652","","","","","","","","","","","","",""
"RefusedParentBequest_0","652","","","","","","","","","","","","",""
"SpaghettiCode_0","652","","","","","","","","","","","","",""
"SpeculativeGenerality_0","652","","","","","","","","","","","","",""
"SwissArmyKnife_0","652","","","","","","","","","","","","",""
"AntiSingleton_1","34","","","0.00980392156862745","0.0842670401493931","","","","0.143790849673203","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","39","0.00142450142450142","","","0.0270655270655271","","","","0.0270655270655271","","","","",""
"ComplexClass_1","37","0.0711282711282711","","0.0173745173745174","","","","","0.0983483483483484","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","33","0.0626503126503127","","0.0378787878787879","0.0666185666185666","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
