"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","34","","","0.0370264610698648","-0.103702646106986","","","","-0.113839710641538","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","39","0.0695193876270548","","","0.0569707617015937","","","","0.0555067553436232","","","","",""
"ComplexClass","37","-0.103098220171391","","0.0113381674357284","","","","","-0.0638540980004395","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","33","-0.0633964850443041","","0.00318206295589171","-0.0478288539677877","","","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
