"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","34","","","0.393193372596945","0.0548503233651792","","","","0.0338489062126175","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","39","0.140310530439113","","","0.260661836255184","","","","0.269941409026442","","","","",""
"ComplexClass","37","0.0328477512252837","","0.786095759239152","","","","","0.215631680480863","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","33","0.213932715480371","","0.943135788484759","0.382856018266852","","","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
