"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","289","","","702.606838455804","0.0772857772540339","","0","","0.742343679182357","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","365","702.606838455702","","","0.565490767438534","","0","","0.571301653302669","","","","",""
"ComplexClass","233","0.0772857772540339","","0.565490767438533","","","0","","3.3618437232646","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","11","0","","0","0","","","","0","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","14","0.74234367918249","","0.571301653302234","3.36184372326446","","0","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
