"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","3","","","0.00379902410798245","0.560218769555659","","0.933586770547655","","0.656104367914804","","","","",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","4","1.43594565648303e-06","","","0.349220939447125","","0.919455169625558","","0.149478703304293","","","","",""
"ComplexClass","31","0.569332195636367","","0.326200450240196","","","0.746010613218015","","0.95894706326558","","","","",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","4","0.847379343157949","","0.714115173747058","0.500246319143596","","","","0.606027107686769","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","9","0.766536822491405","","0.204192240052453","0.283500506028056","","0.869412632327248","","","","","","",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","0","","","","","","","","","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
