"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","17","","","3.60928078303009e-05","1.98224305185643e-05","","","","0.0762937253058168","","0.00690721943218228","","1",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","11","3.6092807830301e-05","","","1","","","","1","","0.0940259552897816","","1",""
"ComplexClass","69","1.98224305185644e-05","","1","","","","","3.03184526428248e-06","","0.0131104126526875","","0.158896250808016",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","0","","","","","","","","","","","","",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","50","0.0762937253058167","","1","3.03184526428248e-06","","","","","","7.46122172112581e-06","","0.11651295133438",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","40","0.00690721943218228","","0.0940259552897816","0.0131104126526875","","","","7.46122172112583e-06","","","","0.00225090036014405",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","2","1","","1","0.158896250808013","","","","0.116512951334378","","0.00225090036014404","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
