"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","397","","","0.0870870732961413","0.127303902366875","","","","0.0471510367606085","","","","",""
"Blob_0","405","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","378","0.0459357914364917","","","0.132029884387494","","","","0.0483539288978131","","","","",""
"ComplexClass_0","364","0.0450389697299038","","0.0932548907136819","","","","","0.0452726455473708","","","","",""
"LargeClass_0","405","","","","","","","","","","","","",""
"LazyClass_0","405","","","","","","","","","","","","",""
"LongMethod_0","405","","","","","","","","","","","","",""
"LongParameterList_0","395","0.0459121289482421","","0.0903308642214078","0.128447489880848","","","","","","","","",""
"MessageChains_0","405","","","","","","","","","","","","",""
"RefusedParentBequest_0","405","","","","","","","","","","","","",""
"SpaghettiCode_0","405","","","","","","","","","","","","",""
"SpeculativeGenerality_0","405","","","","","","","","","","","","",""
"SwissArmyKnife_0","405","","","","","","","","","","","","",""
"AntiSingleton_1","8","","","0.209525401069519","0.216143048128342","","","","0.0397058823529412","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","27","0.0394863669373473","","","0.0874628639334522","","","","0.0281045751633987","","","","",""
"ComplexClass_1","41","0.0496506363077382","","0.056219294813269","","","","","0.0623747725254181","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","10","0.0294570135746606","","0.0569079939668175","0.1532035121741","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
