"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","5","","","0.0233690360272639","-0.209347614410906","","-0.157546251217137","","-0.477799415774099","","","","0.00146056475170399",""
"Blob","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate","15","0.0132093933463796","","","0.145140247879974","","0.0450097847358121","","-0.0322243966079582","","","","0.00146771037181996",""
"ComplexClass","135","-0.0332178332178332","","-0.0452760452760453","","","-0.0535612535612536","","-0.227720027720028","","","","0.00155925155925156",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","55","-0.0429595354745055","","0.0239520958083832","0.213981128651787","","","","0.0485755761204863","","","","0.00149700598802395",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","20","-0.0868563021088769","","-0.075747915644924","-0.113070132417852","","-0.0572339382050025","","","","","","0.00147130946542423",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","0","","","","","","","","","","","","",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0.0131195335276968","","0.0233236151603499","0.477648202137998","","0.0447035957240039","","0.10689990281827","","","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
