"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton_0","22","","","","","","","","","","","","",""
"Blob_0","22","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_0","22","","","","","","","","","","","","",""
"ComplexClass_0","20","","","","","","","","","","","","",""
"LargeClass_0","22","","","","","","","","","","","","",""
"LazyClass_0","22","","","","","","","","","","","","",""
"LongMethod_0","22","","","","","","","","","","","","",""
"LongParameterList_0","22","","","","","","","","","","","","",""
"MessageChains_0","22","","","","","","","","","","","","",""
"RefusedParentBequest_0","22","","","","","","","","","","","","",""
"SpaghettiCode_0","22","","","","","","","","","","","","",""
"SpeculativeGenerality_0","22","","","","","","","","","","","","",""
"SwissArmyKnife_0","22","","","","","","","","","","","","",""
"AntiSingleton_1","0","","","","","","","","","","","","",""
"Blob_1","0","","","","","","","","","","","","",""
"ClassDataShouldBePrivate_1","0","","","","","","","","","","","","",""
"ComplexClass_1","2","","","","","","","","","","","","",""
"LargeClass_1","0","","","","","","","","","","","","",""
"LazyClass_1","0","","","","","","","","","","","","",""
"LongMethod_1","0","","","","","","","","","","","","",""
"LongParameterList_1","0","","","","","","","","","","","","",""
"MessageChains_1","0","","","","","","","","","","","","",""
"RefusedParentBequest_1","0","","","","","","","","","","","","",""
"SpaghettiCode_1","0","","","","","","","","","","","","",""
"SpeculativeGenerality_1","0","","","","","","","","","","","","",""
"SwissArmyKnife_1","0","","","","","","","","","","","","",""
