"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","25","","-0.0380341023069208","0.0341023069207623","-0.119598796389167","","0.0260782347041123","","-0.116970912738215","","-0.0102106318956871","","0.00100300902708124",""
"Blob","4","-0.223697270471464","","0.0253101736972705","-0.317990074441687","","0.0193548387096774","","0.010545905707196","","0.0230769230769231","","0.000744416873449132",""
"ClassDataShouldBePrivate","38","0.0338213023725391","0.00252397778899546","","0.141608438056271","","0.0262493690055528","","-0.177488774940886","","0.0312973245835437","","0.00100959111559818",""
"ComplexClass","103","-0.0654174351906277","-0.028062103492308","-0.0343454202728176","","","-0.055485740924661","","-0.211225854835114","","-0.0284522771956138","","0.00104384133611691",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","76","0.0344827586206897","0.00257334019557385","0.0349974266598044","-0.0663176856190915","","","","0.278435409161091","","-0.00992090364872552","","0.00102933607822954",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","266","-0.00882268420623721","-0.00146901766681393","-0.030371136054626","-0.117457076804962","","0.0296634341129492","","","","0.0268776619243488","","0.00114090131203651",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","14","-0.0403633772711079","0.00249376558603491","0.0339152119700748","-0.168186676166726","","-0.18550053437834","","0.10876380477378","","","","-0.0709654435340221",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0.033201189296333","0.00247770069375619","0.0336967294350842","0.2398414271556","","0.0257680872150644","","0.26808721506442","","-0.973240832507433","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
