"","n","AntiSingleton","Blob","ClassDataShouldBePrivate","ComplexClass","LargeClass","LazyClass","LongMethod","LongParameterList","MessageChains","RefusedParentBequest","SpaghettiCode","SpeculativeGenerality","SwissArmyKnife"
"AntiSingleton","25","","0.000145010819803696","0.34807262131095","0.169236976932623","","0.413860886590485","","0.196424442202952","","0.769230042622959","","0.87664551480855",""
"Blob","4","0.0126733249628718","","0.709729774495718","0.141742466393279","","0.746070098220165","","0.771506303077498","","0.722770994018724","","0.956021230296742",""
"ClassDataShouldBePrivate","38","0.249315796720397","0.757800231181609","","0.0454698944613","","0.312027327526378","","0.0159970653179455","","0.268391066097219","","0.846693366358082",""
"ComplexClass","103","0.000307449287386462","2.41063209209438e-08","0.0599547549145019","","","0.000537141260828777","","3.44890278118011e-06","","0.103203815476407","","0.744133149909437",""
"LargeClass","0","","","","","","","","","","","","",""
"LazyClass","76","0.09989361396085","0.658843170668552","0.0973116500236088","0.189517048682807","","","","1.20194215269969e-07","","0.623251301674856","","0.781070562595156",""
"LongMethod","0","","","","","","","","","","","","",""
"LongParameterList","266","0.454430128827042","0.653861457524014","0.0105528783684581","3.63339286334006e-05","","0.00444590797312496","","","","0.0179612175588764","","0.582325770154283",""
"MessageChains","0","","","","","","","","","","","","",""
"RefusedParentBequest","14","0.401396859572742","0.853728848343409","0.48396949959502","0.146908237876813","","1.27667277293313e-05","","0.367478282616039","","","","4.2751483285427e-17",""
"SpaghettiCode","0","","","","","","","","","","","","",""
"SpeculativeGenerality","1","0.855215395132422","0.968204189796701","0.854082170539687","0.579853391753819","","0.873316262536819","","0.552047260679673","","1.75475262950004e-08","","",""
"SwissArmyKnife","0","","","","","","","","","","","","",""
